,text_raw,text_clean,text_raw_len,vader,textblob,distilbert,multibert,roberta
3275,"That made a good impression
on me; as the window only opens onto an air shaft and gives hardly any
light.",that made a good impression on me; as the window only opens onto an air shaft and gives hardly any light.,107,0.5859,0.20208333333333334,-0.9984561800956726,3,-0.9992290735244751
3276,"It showed how obedient he is that he was even reading in those
conditions.""",it showed how obedient he is that he was even reading in those conditions.,76,0.0,0.4,-0.980342447757721,5,0.9983499050140381
3277,"""I'm pleased to hear it,"" said the lawyer.","""i am pleased to hear it,"" said the lawyer.",42,0.4404,0.5,0.9998464584350586,4,0.9987238049507141
3278,"""But did he
understand what he was reading?""","""but did he understand what he was reading?""",45,0.0,0.0,-0.9952918887138367,3,-0.9958774447441101
3279,"While this conversation was going on,
Block continually moved his lips and was clearly formulating the answers
he hoped Leni would give.","while this conversation was going on, block continually moved his lips and was clearly formulating the answers he hoped leni would give.",138,0.34,0.10000000000000002,0.995073676109314,2,-0.9974276423454285
3280,"""Well I can't give you any certain answer to
that of course,"" said Leni, ""but I could see that he was reading
thoroughly.","well i cannot give you any certain answer to that of course,"" said leni, ""but i could see that he was reading thoroughly.",123,0.2732,0.21428571428571427,0.9959967136383057,3,0.9963756799697876
3281,"He spent all day reading the same page, running his finger
along the lines.","he spent all day reading the same page, running his finger along the lines.",76,0.0,-0.05,-0.9969689249992371,1,-0.9994273781776428
3282,"Whenever I looked in on him he sighed as if this
reading was a lot of work for him.",whenever i looked in on him he sighed as if this reading was a lot of work for him.,84,0.0,0.0,-0.9941755533218384,3,-0.9993724822998047
3283,"I expect the papers you gave him were
very hard to understand.""",i expect the papers you gave him were very hard to understand.,64,-0.1761,-0.3791666666666667,-0.9997069239616394,3,-0.9995025992393494
3284,"""Yes,"" said the lawyer, ""they certainly are
that.","yes,"" said the lawyer, ""they certainly are that.",50,0.6249,0.21428571428571427,0.9996786713600159,1,0.995535135269165
3285,And I really don't think he understood anything of them.,and i really do not think he understood anything of them.,56,0.0,-0.1,-0.9997693300247192,2,-0.999505877494812
3286,"But they
should at least give him some inkling of just how hard a struggle it is
and how much work it is for me to defend him.",but they should at least give him some inkling of just how hard a struggle it is and how much work it is for me to defend him.,128,-0.5499,-0.13055555555555556,-0.9814544916152954,3,-0.9840108752250671
3287,"And who am I doing all
this hard work for?",and who am i doing all this hard work for?,43,-0.128,-0.2916666666666667,-0.9892199039459229,1,-0.9933199882507324
3288,"I'm doing it--it's laughable even to say it--I'm
doing it for Block.",i am doing it--it is laughable even to say it--i am doing it for block.,69,-0.4019,-0.5,-0.9985380172729492,3,-0.999407947063446
3289,"He ought to realise what that means, too.","he ought to realise what that means, too.",41,0.0,0.0,0.5488837361335754,3,-0.9981675148010254
3290,"Did he
study without a pause?""",did he study without a pause?,31,0.0,0.0,-0.9483307003974915,3,-0.9905471205711365
3291,"""Almost without a pause,"" answered Leni.","""almost without a pause,"" answered leni.",40,0.0,0.0,0.9799069166183472,2,0.9975547194480896
3292,"""Just
the once he asked me for a drink of water, so I gave him a glassful
through the window.","just the once he asked me for a drink of water, so i gave him a glassful through the window.",95,0.0,0.0,-0.9536182284355164,1,-0.973771333694458
3293,"Then at eight o'clock I let him out and gave him
something to eat.""",then at eight of the clock i let him out and gave him something to eat.,68,0.0,0.0,0.9974232316017151,1,0.9957575798034668
3294,"Block glanced sideways at K., as if he were being
praised and had to impress K. as well.","block glanced sideways at k., as if he were being praised and had to impress k. as well.",89,0.6486,0.0,0.929962158203125,2,-0.996188223361969
3295,"He now seemed more optimistic, he
moved more freely and rocked back and forth on his knees.","he now seemed more optimistic, he moved more freely and rocked back and forth on his knees.",92,0.699,0.35,0.9929898381233215,2,0.9983664155006409
3296,"This made his
astonishment all the more obvious when he heard the following words from
the lawyer: ""You speak well of him,"" said the lawyer, ""but that's just
what makes it difficult for me.","this made his astonishment all the more obvious when he heard the following words from the lawyer: ""you speak well of him,"" said the lawyer, ""but that is just what makes it difficult for me.",192,-0.4019,0.0,-0.9954337477684021,2,-0.9956360459327698
3297,"You see, the judge did not speak well of
him at all, neither about Block nor about his case.""","you see, the judge did not speak well of him at all, neither about block nor about his case.",94,0.1511,0.0,-0.9991690516471863,1,-0.9994819164276123
3298,"""Didn't speak well
of him?""","""did not speak well of him?""",28,-0.2057,0.0,-0.9982662796974182,1,-0.9993879795074463
3299,asked Leni.,asked leni.,11,0.0,0.0,0.9716578722000122,3,0.9750562310218811
3300,"""How is that possible?""","""how is that possible?""",23,0.0,0.0,-0.9962088465690613,1,-0.9984211921691895
3301,"Block looked at her with
such tension he seemed to think that although the judge's words had been
spoken so long before she would be able to change them in his favour.",block looked at her with such tension he seemed to think that although the judge's words had been spoken so long before she would be able to change them in his favour.,169,-0.3182,0.15,-0.9357110261917114,2,-0.9831821322441101
3302,"""Not at all,"" said the lawyer.","""not at all,"" said the lawyer.",30,0.0,0.0,-0.9987831711769104,1,-0.9947000741958618
3303,"""In fact he became quite cross when I
started to talk about Block to him.",in fact he became quite cross when i started to talk about block to him.,74,-0.4404,0.0,-0.8828197717666626,3,-0.9989628195762634
3304,"'Don't talk to me about Block,' he
said.","'do not talk to me about block,' he said.",41,-0.4404,0.0,-0.9945444464683533,1,-0.9994959235191345
3305,"'He is my client,' said I.","'he is my client,' said i.",26,0.0,0.0,0.9929922223091125,3,0.9941850304603577
3306,"'You're letting him abuse you,' he
said.","'you are letting him abuse you,' he said.",41,-0.6369,0.0,-0.977498471736908,1,-0.9994127750396729
3307,"'I don't think his case is lost yet,' said I.","'i do not think his case is lost yet,' said i.",45,-0.3182,0.0,0.9861158132553101,3,-0.9909499287605286
3308,"'You're letting him
abuse you,' he repeated.","'you are letting him abuse you,' he repeated.",45,-0.6369,0.0,-0.9870404601097107,1,-0.999458909034729
3309,"'I don't think so,' said I.","'i do not think so,' said i.",27,0.0,0.0,-0.9817162752151489,2,-0.9987438917160034
3310,"'Block works hard
in his case and always knows where it stands.",block works hard in his case and always knows where it stands.,64,-0.5106,-0.2916666666666667,0.9986554980278015,4,0.9988722205162048
3311,"He practically lives with
me so that he always knows what's happening.",he practically lives with me so that he always knows what is happening.,71,0.0,0.0,0.9988567233085632,4,0.9963352680206299
3312,"You don't always find such
enthusiasm as that.",you do not always find such enthusiasm as that.,47,0.4404,0.0,-0.7420477271080017,3,0.9985285401344299
3313,"He's not very pleasant personally, I grant you, his
manners are terrible and he's dirty, but as far as the trial's concerned
he's quite immaculate.'","he is not very pleasant personally, i grant you, his manners are terrible and he is dirty, but as far as the trial's concerned he is quite immaculate.'",150,-0.4955,-0.35641025641025637,0.9910569787025452,2,0.9976455569267273
3314,"I said immaculate, but I was deliberately
exaggerating.","i said immaculate, but i was deliberately exaggerating.",56,-0.2617,0.0,-0.9915458559989929,2,-0.9973772764205933
3315,"Then he said, 'Block is sly, that's all.","then he said, 'block is sly, that is all.",40,-0.4404,0.0,0.9908376932144165,2,-0.99285888671875
3316,"He's accumulated
plenty of experience and knows how to delay proceedings.",he is accumulated plenty of experience and knows how to delay proceedings.,74,-0.3182,0.0,0.9753727912902832,5,-0.9457632303237915
3317,"But there's
more that he doesn't know than he does.",but there is more that he does not know than he does.,52,0.0,0.5,-0.989585816860199,3,-0.9977814555168152
3318,"What do you think he'd say if he
learned his trial still hasn't begun, if you told him they haven't even
rung the bell to announce the start of proceedings?'","what do you think he would say if he learned his trial still has not begun, if you told him they have not even rung the bell to announce the start of proceedings?",159,0.0,0.0,-0.9984914064407349,1,-0.999505877494812
3319,"Alright Block,
alright,"" said the lawyer, as at these words Block had begun to raise
himself on his trembling knees and clearly wanted to plead for some
explanation.","alright block, alright,"" said the lawyer, as at these words block had begun to raise himself on his trembling knees and clearly wanted to plead for some explanation.",168,-0.3818,0.10000000000000002,-0.9896842241287231,3,-0.9980082511901855
3320,"It was the first time the lawyer had spoken any clear words
directly to Block.",it was the first time the lawyer had spoken any clear words directly to block.,79,-0.0772,0.15000000000000002,-0.9946800470352173,1,-0.9990716576576233
3321,"He looked down with his tired eyes, half blankly and
half at Block, who slowly sank back down on his knees under this gaze.","he looked down with his tired eyes, half blankly and half at block, who slowly sank back down on his knees under this gaze.",124,-0.7003,-0.16805555555555557,-0.9966527223587036,1,-0.9993889331817627
3322,"""What the judge said has no meaning for you,"" said the lawyer.","""what the judge said has no meaning for you,"" said the lawyer.",62,-0.296,0.0,-0.999743640422821,1,-0.9994922280311584
3323,"""You
needn't be frightened at every word.",you need not be frightened at every word.,42,0.3412,0.0,0.999305248260498,5,-0.9829275608062744
3324,"If you do it again I won't tell you
anything else at all.",if you do it again i will not tell you anything else at all.,58,0.0,0.0,-0.9996143579483032,1,-0.9994872808456421
3325,"It's impossible to start a sentence without you
looking at me as if you were receiving your final judgement.",it is impossible to start a sentence without you looking at me as if you were receiving your final judgement.,109,0.0772,-0.3333333333333333,-0.995794951915741,1,-0.999477207660675
3326,"You should
be ashamed of yourself here in front of my client!",you should be ashamed of yourself here in front of my client!,62,-0.5255,0.0,-0.9972350001335144,5,-0.9994761347770691
3327,"And you're destroying
the trust he has for me.",and you are destroying the trust he has for me.,47,-0.0772,-0.2,-0.9996346831321716,5,-0.9995023012161255
3328,Just what is it you want?,just what is it you want?,25,0.0772,0.0,0.8784942030906677,5,-0.9329501986503601
3329,"You're still alive,
you're still under my protection.","you are still alive, you are still under my protection.",54,0.3818,0.1,0.9995361566543579,5,0.9979627132415771
3330,There's no point in worrying!,there is no point in worrying!,29,-0.5983,0.0,-0.6069808602333069,1,0.9624826312065125
3331,"Somewhere you've read that the final judgement can often come without
warning, from anyone at any time.","somewhere you have read that the final judgement can often come without warning, from anyone at any time.",104,0.2584,0.0,-0.6623268723487854,1,-0.9863779544830322
3332,"And, in the right circumstances,
that's basically true, but it's also true that I dislike your anxiety
and fear and see that you don't have the trust in me you should have.","and, in the right circumstances, that is basically true, but it is also true that i dislike your anxiety and fear and see that you do not have the trust in me you should have.",174,-0.8273,0.32857142857142857,-0.7351558804512024,3,-0.9963735342025757
3333,Now what have I just said?,now what have i just said?,26,0.0,0.0,-0.9882965087890625,5,-0.9988803863525391
3334,"I repeated something said by one of the
judges.",i repeated something said by one of the judges.,48,0.0,0.0,-0.7176862955093384,1,-0.9974936246871948
3335,"You know that there are so many various opinions about the
procedure that they form into a great big pile and nobody can make any
sense of them.",you know that there are so many various opinions about the procedure that they form into a great big pile and nobody can make any sense of them.,146,0.6249,0.325,-0.9997829794883728,1,-0.9994917511940002
3336,"This judge, for instance, sees proceedings as starting at
a different point from where I do.","this judge, for instance, sees proceedings as starting at a different point from where i do.",93,0.0,0.0,-0.8828699588775635,3,-0.9987211227416992
3337,"A difference of opinion, nothing
more.","a difference of opinion, nothing more.",39,0.0,0.5,-0.9814417958259583,3,-0.9919562935829163
3338,"At a certain stage in the proceedings tradition has it that a sign
is given by ringing a bell.",at a certain stage in the proceedings tradition has it that a sign is given by ringing a bell.,95,0.2732,0.21428571428571427,-0.5864172577857971,3,0.9909104108810425
3339,"This judge sees that as the point at which
proceedings begin.",this judge sees that as the point at which proceedings begin.,62,0.0,0.0,0.9003964066505432,4,0.9921898245811462
3340,"I can't set out all the opinions opposed to that
view here, and you wouldn't understand it anyway, suffice it to say
that there are many reasons to disagree with him.""","i cannot set out all the opinions opposed to that view here, and you would not understand it anyway, suffice it to say that there are many reasons to disagree with him.",169,-0.3818,0.5,-0.9981994032859802,2,-0.9991054534912109
3341,"Embarrassed, Block
ran his fingers through the pile of the carpet, his anxiety about what
the judge had said had let him forget his inferior status towards the
lawyer for a while, he thought only about himself and turned the judge's
words round to examine them from all sides.","embarrassed, block ran his fingers through the pile of the carpet, his anxiety about what the judge had said had let him forget his inferior status towards the lawyer for a while, he thought only about himself and turned the judge's words round to examine them from all sides.",280,-0.8658,-0.1,-0.7100469470024109,1,-0.9932205080986023
3342,"""Block,"" said Leni, as if
reprimanding him, and, taking hold of the collar of his coat, pulled him
up slightly higher.","""block,"" said leni, as if reprimanding him, and, taking hold of the collar of his coat, pulled him up slightly higher.",120,-0.4404,0.25,0.9928426742553711,2,-0.9859101176261902
3343,"""Leave the carpet alone and listen to what the
lawyer is saying.""","""leave the carpet alone and listen to what the lawyer is saying.""",66,-0.296,0.0,-0.6632832884788513,1,-0.9974750876426697
3344,"_This chapter was left unfinished._




Chapter Nine

In the Cathedral


A very important Italian business contact of the bank had come to visit
the city for the first time and K. was given the task of showing him
some of its cultural sights.",_this chapter was left unfinished._ chapter nine in the cathedral a very important italian business contact of the bank had come to visit the city for the first time and k. was given the task of showing him some of its cultural sights.,254,0.2716,0.174,-0.9728212356567383,2,-0.9977436065673828
3345,"At any other time he would have seen this
job as an honour but now, when he was finding it hard even to maintain
his current position in the bank, he accepted it only with reluctance.","at any other time he would have seen this job as an honour but now, when he was finding it hard even to maintain his current position in the bank, he accepted it only with reluctance.",185,0.0772,-0.10416666666666667,-0.9946994185447693,3,-0.9991591572761536
3346,"Every hour that he could not be in the office was a cause of concern
for him, he was no longer able to make use of his time in the office
anything like as well as he had previously, he spent many hours merely
pretending to do important work, but that only increased his anxiety
about not being in the office.","every hour that he could not be in the office was a because of concern for him, he was no longer able to make use of his time in the office anything like as well as he had previously, he spent many hours merely pretending to do important work, but that only increased his anxiety about not being in the office.",312,0.4404,0.13333333333333333,-0.9975718855857849,2,-0.9994159936904907
3347,"Then he sometimes thought he saw the
deputy director, who was always watching, come into K.'s office, sit at
his desk, look through his papers, receive clients who had almost
become old friends of K., and lure them away from him, perhaps he even
discovered mistakes, mistakes that seemed to threaten K. from a
thousand directions when he was at work now, and which he could no
longer avoid.","then he sometimes thought he saw the deputy director, who was always watching, come into k.'s office, sit at his desk, look through his papers, receive clients who had almost become old friends of k., and lure them away from him, perhaps he even discovered mistakes, mistakes that seemed to threaten k. from a thousand directions when he was at work now, and which he could no longer avoid.",396,-0.6219,0.1,-0.978058397769928,2,-0.9939309358596802
3348,"So now, if he was ever asked to leave the office on
business or even needed to make a short business trip, however much an
honour it seemed--and tasks of this sort happened to have increased
substantially recently--there was always the suspicion that they wanted
to get him out of his office for a while and check his work, or at
least the idea that they thought he was dispensable.","so now, if he was ever asked to leave the office on business or even needed to make a short business trip, however much an honour it seemed--and tasks of this sort happened to have increased substantially recently--there was always the suspicion that they wanted to get him out of his office for a while and check his work, or at least the idea that they thought he was dispensable.",387,0.4588,-0.033333333333333326,-0.9963396191596985,4,-0.9969406723976135
3349,"It would not have
been difficult for him to turn down most of these jobs, but he did not
dare to do so because, if his fears had the slightest foundation,
turning the jobs down would have been an acknowledgement of them.","it would not have been difficult for him to turn down most of these jobs, but he did not dare to do so because, if his fears had the slightest foundation, turning the jobs down would have been an acknowledgement of them.",223,-0.4845,-0.07777777777777778,-0.9926586747169495,3,-0.9946050643920898
3350,"For
this reason, he never demurred from accepting them, and even when he
was asked to go on a tiring business trip lasting two days he said
nothing about having to go out in the rainy autumn weather when he had a
severe chill, just in order to avoid the risk of not being asked to go.","for this reason, he never demurred from accepting them, and even when he was asked to go on a tiring business trip lasting two days he said nothing about having to go out in the rainy autumn weather when he had a severe chill, just in order to avoid the risk of not being asked to go.",288,-0.8118,0.0,0.8614903688430786,5,0.9985735416412354
3351,"When, with a raging headache, he arrived back from this trip he learned
that he had been chosen to accompany the Italian business contact the
following day.","when, with a raging headache, he arrived back from this trip he learned that he had been chosen to accompany the italian business contact the following day.",158,-0.5267,0.0,-0.9930753707885742,2,-0.9978238344192505
3352,"The temptation for once to turn the job down was very
great, especially as it had no direct connection with business, but
there was no denying that social obligations towards this business
contact were in themselves important enough, only not for K., who knew
quite well that he needed some successes at work if he was to maintain
his position there and that, if he failed in that, it would not help
him even if this Italian somehow found him quite charming; he did not
want to be removed from his workplace for even one day, as the fear of
not being allowed back in was too great, he knew full well that the fear
was exaggerated but it still made him anxious.","the temptation for once to turn the job down was very great, especially as it had no direct connection with business, but there was no denying that social obligations towards this business contact were in themselves important enough, only not for k., who knew quite well that he needed some successes at work if he was to maintain his position there and that, if he failed in that, it would not help him even if this italian somehow found him quite charming; he did not want to be removed from his workplace for even one day, as the fear of not being allowed back in was too great, he knew full well that the fear was exaggerated but it still made him anxious.",669,0.8559,0.11423611111111112,-0.9852274060249329,3,0.9886963963508606
3353,"However, in this case it
was almost impossible to think of an acceptable excuse, his knowledge
of Italian was not great but still good enough; the deciding factor was
that K. had earlier known a little about art history and this had
become widely known around the bank in extremely exaggerated form, and
that K. had been a member of the Society for the Preservation of City
Monuments, albeit only for business reasons.","however, in this case it was almost impossible to think of an acceptable excuse, his knowledge of italian was not great but still good enough; the deciding factor was that k. had earlier known a little about art history and this had become widely known around the bank in extremely exaggerated form, and that k. had been a member of the society for the preservation of city monuments, albeit only for business reasons.",424,0.3535,-0.10946969696969697,0.9169565439224243,3,-0.9971338510513306
3354,"It was said that this
Italian was an art lover, so the choice of K. to accompany him was a
matter of course.","it was said that this italian was an art lover, so the choice of k. to accompany him was a matter of course.",110,0.5994,0.0,0.6758645176887512,3,0.993238091468811
3355,"It was a very rainy and stormy morning when K., in a foul temper at the
thought of the day ahead of him, arrived early at seven o'clock in the
office so that he could at least do some work before his visitor would
prevent him.","it was a very rainy and stormy morning when k., in a foul temper at the thought of the day ahead of him, arrived early at seven of the clock in the office so that he could at least do some work before his visitor would prevent him.",229,-0.5095,1.850371707708594e-17,-0.9981003999710083,2,-0.9971069097518921
3356,"He had spent half the night studying a book of Italian
grammar so that he would be somewhat prepared and was very tired; his
desk was less attractive to him than the window where he had spent far
too much time sitting of late, but he resisted the temptation and sat
down to his work.","he had spent half the night studying a book of italian grammar so that he would be somewhat prepared and was very tired; his desk was less attractive to him than the window where he had spent far too much time sitting of late, but he resisted the temptation and sat down to his work.",287,0.0027,-0.03717171717171716,-0.9989080429077148,2,0.9877830743789673
3357,"Unfortunately, just then the servitor came in and
reported that the director had sent him to see whether the chief clerk
was already in his office; if he was, then would he please be so kind
as to come to his reception room as the gentleman from Italy was
already there.","unfortunately, just then the servitor came in and reported that the director had sent him to see whether the chief clerk was already in his office; if he was, then would he please be so kind as to come to his reception room as the gentleman from italy was already there.",274,0.5563,0.04999999999999999,-0.9985783696174622,2,-0.9990110993385315
3358,"""I'll come straight away,"" said K. He put a small
dictionary in his pocket, took a guide to the city's tourist sites
under his arm that he had compiled for strangers, and went through the
deputy director's office into that of the director.","""i will come straight away,"" said k. he put a small dictionary in his pocket, took a guide to the city's tourist sites under his arm that he had compiled for strangers, and went through the deputy director's office into that of the director.",242,0.2263,-0.024999999999999994,-0.9914102554321289,5,0.9963856339454651
3359,"He was glad he had
come into the office so early and was able to be of service
immediately, nobody could seriously have expected that of him.","he was glad he had come into the office so early and was able to be of service immediately, nobody could seriously have expected that of him.",143,0.3182,0.13333333333333336,0.5268080830574036,4,0.9988422393798828
3360,"The
deputy director's office was, of course, still as empty as the middle
of the night, the servitor had probably been asked to summon him too
but without success.","the deputy director's office was, of course, still as empty as the middle of the night, the servitor had probably been asked to summon him too but without success.",166,-0.6594,0.06666666666666667,-0.9996082186698914,2,-0.9994745850563049
3361,"As K. entered the reception room two men stood up
from the deep armchairs where they had been sitting.",as k. entered the reception room two men stood up from the deep armchairs where they had been sitting.,103,0.0,0.0,-0.9627886414527893,1,-0.9812526106834412
3362,"The director gave
him a friendly smile, he was clearly very glad that K. was there, he
immediately introduced him to the Italian who shook K.'s hand
vigorously and joked that somebody was an early riser.","the director gave him a friendly smile, he was clearly very glad that k. was there, he immediately introduced him to the italian who shook k.'s hand vigorously and joked that somebody was an early riser.",206,0.9459,0.28500000000000003,0.999782145023346,4,0.9986141920089722
3363,"K. did not quite
understand whom he had in mind, it was moreover an odd expression to use
and it took K. a little while to guess its meaning.","k. did not quite understand whom he had in mind, it was moreover an odd expression to use and it took k. a little while to guess its meaning.",143,-0.3182,-0.17708333333333331,-0.9991437792778015,3,-0.999082088470459
3364,"He replied with a
few bland phrases which the Italian received once more with a laugh,
passing his hand nervously and repeatedly over his blue-grey, bushy
moustache.","he replied with a few bland phrases which the italian received once more with a laugh, passing his hand nervously and repeatedly over his blue-grey, bushy moustache.",168,0.7553,0.08666666666666666,-0.9746631979942322,2,-0.9991893768310547
3365,"This moustache was obviously perfumed, it was almost tempting
to come close to it and sniff.","this moustache was obviously perfumed, it was almost tempting to come close to it and sniff.",93,0.0,0.0,0.7386293411254883,2,-0.9963622093200684
3366,"When they had all sat down and begun a
light preliminary conversation, K. was disconcerted to notice that he
understood no more than fragments of what the Italian said.","when they had all sat down and begun a light preliminary conversation, k. was disconcerted to notice that he understood no more than fragments of what the italian said.",170,-0.296,-0.001388888888888891,-0.9995734095573425,2,-0.9994939565658569
3367,"When he
spoke very calmly he understood almost everything, but that was very
infrequent, mostly the words gushed from his mouth and he seemed to be
enjoying himself so much his head shook.","when he spoke very calmly he understood almost everything, but that was very infrequent, mostly the words gushed from his mouth and he seemed to be enjoying himself so much his head shook.",191,0.7,0.358,0.99656081199646,2,0.9975209832191467
3368,"When he was talking in this
way his speech was usually wrapped up in some kind of dialect which
seemed to K. to have nothing to do with Italian but which the director
not only understood but also spoke, although K. ought to have foreseen
this as the Italian came from the south of his country where the
director had also spent several years.","when he was talking in this way his speech was usually wrapped up in some kind of dialect which seemed to k. to have nothing to do with italian but which the director not only understood but also spoke, although k. ought to have foreseen this as the italian came from the south of his country where the director had also spent several years.",346,0.0,0.03571428571428571,-0.9795005321502686,3,-0.9980047941207886
3369,"Whatever the cause, K. realised
that the possibility of communicating with the Italian had been largely
taken from him, even his French was difficult to understand, and his
moustache concealed the movements of his lips which might have offered
some help in understanding what he said.","whatever the because, k. realised that the possibility of communicating with the italian had been largely taken from him, even his french was difficult to understand, and his moustache concealed the movements of his lips which might have offered some help in understanding what he said.",288,0.0516,-0.07142857142857142,-0.9990567564964294,3,-0.9994540214538574
3370,"K. began to anticipate many
difficulties, he gave up trying to understand what the Italian
said--with the director there, who could understand him so easily, it
would have been pointless effort--and for the time being did no more
than scowl at the Italian as he relaxed sitting deep but comfortable in
the armchair, as he frequently pulled at his short, sharply tailored
jacket and at one time lifted his arms in the air and moved his hands
freely to try and depict something that K. could not grasp, even though
he was leaning forward and did not let the hands out of his sight.","k. began to anticipate many difficulties, he gave up trying to understand what the italian said--with the director there, who could understand him so easily, it would have been pointless effort--and for the time being did no more than scowl at the italian as he relaxed sitting deep but comfortable in the armchair, as he frequently pulled at his short, sharply tailored jacket and at one time lifted his arms in the air and moved his hands freely to try and depict something that k. could not grasp, even though he was leaning forward and did not let the hands out of his sight.",587,0.8823,0.10069444444444446,-0.7671607732772827,2,-0.9988526701927185
3371,"K.
had nothing to occupy himself but mechanically watch the exchange
between the two men and his tiredness finally made itself felt, to his
alarm, although fortunately in good time, he once caught himself nearly
getting up, turning round and leaving.","k. had nothing to occupy himself but mechanically watch the exchange between the two men and his tiredness finally made itself felt, to his alarm, although fortunately in good time, he once caught himself nearly getting up, turning round and leaving.",254,0.1901,0.14999999999999997,-0.5330522656440735,3,-0.9980316758155823
3372,"Eventually the Italian looked at
the clock and jumped up.",eventually the italian looked at the clock and jumped up.,58,0.0,0.0,0.9959348440170288,1,-0.9852815866470337
3373,"After taking his leave from the director he
turned to K., pressing himself so close to him that K. had to push his
chair back just so that he could move.","after taking his leave from the director he turned to k., pressing himself so close to him that k. had to push his chair back just so that he could move.",155,-0.0516,0.0,-0.9573895335197449,2,-0.9909786581993103
3374,"The director had, no doubt, seen
the anxiety in K.'s eyes as he tried to cope with this dialect of
Italian, he joined in with this conversation in a way that was so
adroit and unobtrusive that he seemed to be adding no more than minor
comments, whereas in fact he was swiftly and patiently breaking into
what the Italian said so that K. could understand.","the director had, no doubt, seen the anxiety in k.'s eyes as he tried to cope with this dialect of italian, he joined in with this conversation in a way that was so adroit and unobtrusive that he seemed to be adding no more than minor comments, whereas in fact he was swiftly and patiently breaking into what the italian said so that k. could understand.",359,0.1053,-0.075,0.9720571637153625,4,0.9987500905990601
3375,"K. learned in this
way that the Italian first had a few business matters to settle, that
he unfortunately had only a little time at his disposal, that he
certainly did not intend to rush round to see every monument in the
city, that he would much rather--at least as long as K. would agree, it
was entirely his decision--just see the cathedral and to do so
thoroughly.","k. learned in this way that the italian first had a few business matters to settle, that he unfortunately had only a little time at his disposal, that he certainly did not intend to rush round to see every monument in the city, that he would much rather--at least as long as k. would agree, it was entirely his decision--just see the cathedral and to do so thoroughly.",374,0.3818,-0.06443452380952382,0.9764050841331482,4,-0.9913643002510071
3376,"He was extremely pleased to be accompanied by someone who
was so learned and so pleasant--by this he meant K., who was occupied
not with listening to the Italian but the director--and asked if he
would be so kind, if the time was suitable, to meet him in the cathedral
in two hours' time at about ten o'clock.","he was extremely pleased to be accompanied by someone who was so learned and so pleasant--by this he meant k., who was occupied not with listening to the italian but the director--and asked if he would be so kind, if the time was suitable, to meet him in the cathedral in two hours' time at about ten of the clock.",313,0.846,0.33,0.9982784986495972,5,0.9982370734214783
3377,"He hoped he would certainly be
able to be there at that time.",he hoped he would certainly be able to be there at that time.,62,0.6124,0.5,-0.8241571187973022,3,0.9979052543640137
3378,"K. made an appropriate reply, the Italian
shook first the director's hand and then K.'s, then the director's again
and went to the door, half turned to the two men who followed him and
continuing to talk without a break.","k. made an appropriate reply, the italian shook first the director's hand and then k.'s, then the director's again and went to the door, half turned to the two men who followed him and continuing to talk without a break.",223,0.4215,0.14583333333333334,-0.9411024451255798,1,0.9979092478752136
3379,"K. remained together with the
director for a short while, although the director looked especially
unhappy today.","k. remained together with the director for a short while, although the director looked especially unhappy today.",114,-0.4754,-0.5,-0.9927075505256653,3,-0.9990899562835693
3380,"He thought he needed to apologise to K. for something and
told him--they were standing intimately close together--he had thought
at first he would accompany the Italian himself, but then--he gave no
more precise reason than this--then he decided it would be better to
send K. with him.","he thought he needed to apologise to k. for something and told him--they were standing intimately close together--he had thought at first he would accompany the italian himself, but then--he gave no more precise reason than this--then he decided it would be better to send k. with him.",289,0.431,0.18333333333333335,-0.995937705039978,2,0.9773263931274414
3381,"He should not be surprised if he could not understand
the Italian at first, he would be able to very soon, and even if he
really could not understand very much he said it was not so bad, as it
was really not so important for the Italian to be understood.","he should not be surprised if he could not understand the italian at first, he would be able to very soon, and even if he really could not understand very much he said it was not so bad, as it was really not so important for the italian to be understood.",257,0.1473,0.06100000000000001,-0.9039266705513,3,0.9852206707000732
3382,"And
anyway, K.'s knowledge of Italian was surprisingly good, the director
was sure he would get by very well.","and anyway, k.'s knowledge of italian was surprisingly good, the director was sure he would get by very well.",111,0.8313,0.35,0.9997348785400391,4,0.9975477457046509
3383,"And with that, it was time for K. to
go.","and with that, it was time for k. to go.",41,0.0,0.0,-0.7063680291175842,3,0.995434582233429
3384,"He spent the time still remaining to him with a dictionary, copying
out obscure words he would need to guide the Italian round the
cathedral.","he spent the time still remaining to him with a dictionary, copying out obscure words he would need to guide the italian round the cathedral.",143,0.0,-0.10000000000000002,-0.9985066652297974,4,-0.9986658096313477
